dep,semaine_glissante,pop,P,T,tx_pos
58,2020-11-19-2020-11-25,199596,231,3884,5.95
58,2020-11-20-2020-11-26,199596,209,3916,5.34
58,2020-11-21-2020-11-27,199596,229,3840,5.96
58,2020-11-22-2020-11-28,199596,232,3892,5.96
58,2020-11-23-2020-11-29,199596,242,3897,6.21
58,2020-11-24-2020-11-30,199596,263,3926,6.7
58,2020-11-25-2020-12-01,199596,258,3933,6.56
58,2020-11-26-2020-12-02,199596,262,4075,6.43
58,2020-11-27-2020-12-03,199596,277,4022,6.89
58,2020-11-28-2020-12-04,199596,291,4093,7.11
58,2020-11-29-2020-12-05,199596,322,4114,7.83
58,2020-11-30-2020-12-06,199596,319,4105,7.77
58,2020-12-01-2020-12-07,199596,322,4101,7.85
58,2020-12-02-2020-12-08,199596,340,4281,7.94
58,2020-12-03-2020-12-09,199596,349,4416,7.9
58,2020-12-04-2020-12-10,199596,342,4569,7.49
58,2020-12-05-2020-12-11,199596,358,4757,7.53
58,2020-12-06-2020-12-12,199596,364,4819,7.55
58,2020-12-07-2020-12-13,199596,360,4826,7.46
58,2020-12-08-2020-12-14,199596,363,5027,7.22
58,2020-12-09-2020-12-15,199596,365,5290,6.9
58,2020-12-10-2020-12-16,199596,370,5510,6.72
58,2020-12-11-2020-12-17,199596,387,5531,7.0
58,2020-12-12-2020-12-18,199596,388,6081,6.38
58,2020-12-13-2020-12-19,199596,361,6254,5.77
58,2020-12-14-2020-12-20,199596,363,6297,5.76
58,2020-12-15-2020-12-21,199596,435,7133,6.1
58,2020-12-16-2020-12-22,199596,460,7920,5.81
58,2020-12-17-2020-12-23,199596,479,8907,5.38
58,2020-12-18-2020-12-24,199596,468,9137,5.12
58,2020-12-19-2020-12-25,199596,385,7791,4.94
58,2020-12-20-2020-12-26,199596,380,7672,4.95
58,2020-12-21-2020-12-27,199596,380,7644,4.97
58,2020-12-22-2020-12-28,199596,355,6928,5.12
58,2020-12-23-2020-12-29,199596,369,6005,6.14
58,2020-12-24-2020-12-30,199596,368,5209,7.06
58,2020-12-25-2020-12-31,199596,383,4884,7.84
58,2020-12-26-2021-01-01,199596,386,4887,7.9
58,2020-12-27-2021-01-02,199596,398,4945,8.05
58,2020-12-28-2021-01-03,199596,399,4943,8.07
58,2020-12-29-2021-01-04,199596,450,5074,8.87
58,2020-12-30-2021-01-05,199596,447,5131,8.71
58,2020-12-31-2021-01-06,199596,468,4908,9.54
58,2021-01-01-2021-01-07,199596,489,5141,9.51
58,2021-01-02-2021-01-08,199596,535,6038,8.86
58,2021-01-03-2021-01-09,199596,527,6148,8.57
58,2021-01-04-2021-01-10,199596,532,6153,8.65
58,2021-01-05-2021-01-11,199596,509,5883,8.65
58,2021-01-06-2021-01-12,199596,497,5966,8.33
58,2021-01-07-2021-01-13,199596,483,5988,8.07
58,2021-01-08-2021-01-14,199596,470,5931,7.92
58,2021-01-09-2021-01-15,199596,517,6311,8.19
58,2021-01-10-2021-01-16,199596,514,6192,8.3
58,2021-01-11-2021-01-17,199596,510,6255,8.15
58,2021-01-12-2021-01-18,199596,476,6231,7.64
58,2021-01-13-2021-01-19,199596,509,6163,8.26
58,2021-01-14-2021-01-20,199596,486,6108,7.96
58,2021-01-15-2021-01-21,199596,469,6194,7.57
58,2021-01-16-2021-01-22,199596,481,6054,7.95
58,2021-01-17-2021-01-23,199596,500,6118,8.17
58,2021-01-18-2021-01-24,199596,498,6046,8.24
58,2021-01-19-2021-01-25,199596,494,6008,8.22
58,2021-01-20-2021-01-26,199596,473,6082,7.78
58,2021-01-21-2021-01-27,199596,475,6261,7.59
58,2021-01-22-2021-01-28,199596,470,6355,7.4
58,2021-01-23-2021-01-29,199596,414,6194,6.68
58,2021-01-24-2021-01-30,199596,399,6172,6.46
58,2021-01-25-2021-01-31,199596,390,6150,6.34
58,2021-01-26-2021-02-01,199596,361,6080,5.94
58,2021-01-27-2021-02-02,199596,329,6055,5.43
58,2021-01-28-2021-02-03,199596,306,5910,5.18
58,2021-01-29-2021-02-04,199596,289,5770,5.01
58,2021-01-30-2021-02-05,199596,296,5739,5.16
58,2021-01-31-2021-02-06,199596,281,5799,4.85
58,2021-02-01-2021-02-07,199596,284,5823,4.88
58,2021-02-02-2021-02-08,199596,275,5517,4.98
58,2021-02-03-2021-02-09,199596,293,5229,5.6
58,2021-02-04-2021-02-10,199596,300,5251,5.71
58,2021-02-05-2021-02-11,199596,311,4872,6.38
58,2021-02-06-2021-02-12,199596,322,4824,6.67
58,2021-02-07-2021-02-13,199596,327,4747,6.89
58,2021-02-08-2021-02-14,199596,331,4732,6.99
58,2021-02-09-2021-02-15,199596,334,4635,7.21
58,2021-02-10-2021-02-16,199596,320,4509,7.1
58,2021-02-11-2021-02-17,199596,326,4426,7.37
58,2021-02-12-2021-02-18,199596,330,4481,7.36
58,2021-02-13-2021-02-19,199596,328,4350,7.54
58,2021-02-14-2021-02-20,199596,342,4385,7.8
58,2021-02-15-2021-02-21,199596,340,4396,7.73
58,2021-02-16-2021-02-22,199596,368,4569,8.05
58,2021-02-17-2021-02-23,199596,369,4552,8.11
58,2021-02-18-2021-02-24,199596,361,4728,7.64
58,2021-02-19-2021-02-25,199596,351,4698,7.47
58,2021-02-20-2021-02-26,199596,337,4943,6.82
58,2021-02-21-2021-02-27,199596,326,5011,6.51
58,2021-02-22-2021-02-28,199596,329,5012,6.56
58,2021-02-23-2021-03-01,199596,315,4847,6.5
58,2021-02-24-2021-03-02,199596,293,4814,6.09
58,2021-02-25-2021-03-03,199596,315,4945,6.37
58,2021-02-26-2021-03-04,199596,336,5329,6.31
58,2021-02-27-2021-03-05,199596,340,5369,6.33
58,2021-02-28-2021-03-06,199596,350,5401,6.48
58,2021-03-01-2021-03-07,199596,347,5415,6.41
58,2021-03-02-2021-03-08,199596,353,5584,6.32
58,2021-03-03-2021-03-09,199596,397,5890,6.74
58,2021-03-04-2021-03-10,199596,413,5878,7.03
58,2021-03-05-2021-03-11,199596,413,6409,6.44
58,2021-03-06-2021-03-12,199596,453,7356,6.16
58,2021-03-07-2021-03-13,199596,462,7626,6.06
58,2021-03-08-2021-03-14,199596,467,7646,6.11
58,2021-03-09-2021-03-15,199596,498,7841,6.35
58,2021-03-10-2021-03-16,199596,553,8204,6.74
58,2021-03-11-2021-03-17,199596,570,8265,6.9
58,2021-03-12-2021-03-18,199596,628,8428,7.45
58,2021-03-13-2021-03-19,199596,657,8404,7.82
58,2021-03-14-2021-03-20,199596,664,8536,7.78
58,2021-03-15-2021-03-21,199596,665,8531,7.8
58,2021-03-16-2021-03-22,199596,704,9013,7.81
58,2021-03-17-2021-03-23,199596,723,9271,7.8
58,2021-03-18-2021-03-24,199596,781,9753,8.01
58,2021-03-19-2021-03-25,199596,801,9938,8.06
58,2021-03-20-2021-03-26,199596,812,10135,8.01
58,2021-03-21-2021-03-27,199596,853,10323,8.26
58,2021-03-22-2021-03-28,199596,859,10331,8.31
58,2021-03-23-2021-03-29,199596,870,10182,8.54
58,2021-03-24-2021-03-30,199596,876,10383,8.44
58,2021-03-25-2021-03-31,199596,866,10356,8.36
58,2021-03-26-2021-04-01,199596,875,10333,8.47
58,2021-03-27-2021-04-02,199596,877,10150,8.64
58,2021-03-28-2021-04-03,199596,872,10183,8.56
58,2021-03-29-2021-04-04,199596,864,10154,8.51
58,2021-03-30-2021-04-05,199596,706,8438,8.37
58,2021-03-31-2021-04-06,199596,757,8046,9.41
58,2021-04-01-2021-04-07,199596,767,8007,9.58
58,2021-04-02-2021-04-08,199596,753,7707,9.77
58,2021-04-03-2021-04-09,199596,767,7423,10.33
59,2020-05-13-2020-05-19,2588988,253,8792,2.88
59,2020-05-14-2020-05-20,2588988,282,10324,2.73
59,2020-05-15-2020-05-21,2588988,256,9281,2.76
59,2020-05-16-2020-05-22,2588988,324,10553,3.07
59,2020-05-17-2020-05-23,2588988,341,11173,3.05
59,2020-05-18-2020-05-24,2588988,345,11278,3.06
59,2020-05-19-2020-05-25,2588988,364,11810,3.08
59,2020-05-20-2020-05-26,2588988,360,12693,2.84
59,2020-05-21-2020-05-27,2588988,368,12208,3.01
59,2020-05-22-2020-05-28,2588988,382,13734,2.78
59,2020-05-23-2020-05-29,2588988,348,13388,2.6
59,2020-05-24-2020-05-30,2588988,343,13354,2.57
59,2020-05-25-2020-05-31,2588988,342,13428,2.55
59,2020-05-26-2020-06-01,2588988,284,11653,2.44
59,2020-05-27-2020-06-02,2588988,261,10682,2.44
59,2020-05-28-2020-06-03,2588988,233,10383,2.24
59,2020-05-29-2020-06-04,2588988,237,9769,2.43
59,2020-05-30-2020-06-05,2588988,231,9464,2.44
59,2020-05-31-2020-06-06,2588988,221,9276,2.38
59,2020-06-01-2020-06-07,2588988,219,9228,2.37
59,2020-06-02-2020-06-08,2588988,281,11049,2.54
59,2020-06-03-2020-06-09,2588988,278,11165,2.49
59,2020-06-04-2020-06-10,2588988,282,11157,2.53
59,2020-06-05-2020-06-11,2588988,292,11558,2.53
59,2020-06-06-2020-06-12,2588988,256,11406,2.24
59,2020-06-07-2020-06-13,2588988,249,11434,2.18
59,2020-06-08-2020-06-14,2588988,255,11414,2.23
59,2020-06-09-2020-06-15,2588988,218,10913,2.0
59,2020-06-10-2020-06-16,2588988,204,10829,1.88
59,2020-06-11-2020-06-17,2588988,184,10347,1.78
59,2020-06-12-2020-06-18,2588988,166,10097,1.64
59,2020-06-13-2020-06-19,2588988,175,10234,1.71
59,2020-06-14-2020-06-20,2588988,185,10486,1.76
59,2020-06-15-2020-06-21,2588988,180,10485,1.72
59,2020-06-16-2020-06-22,2588988,169,10727,1.58
59,2020-06-17-2020-06-23,2588988,179,10919,1.64
59,2020-06-18-2020-06-24,2588988,179,11444,1.56
59,2020-06-19-2020-06-25,2588988,182,11412,1.59
59,2020-06-20-2020-06-26,2588988,186,11459,1.62
59,2020-06-21-2020-06-27,2588988,176,11199,1.57
59,2020-06-22-2020-06-28,2588988,178,11313,1.57
59,2020-06-23-2020-06-29,2588988,187,12091,1.55
59,2020-06-24-2020-06-30,2588988,180,12685,1.42
59,2020-06-25-2020-07-01,2588988,191,12970,1.47
59,2020-06-26-2020-07-02,2588988,207,14007,1.48
59,2020-06-27-2020-07-03,2588988,206,15278,1.35
59,2020-06-28-2020-07-04,2588988,209,15911,1.31
59,2020-06-29-2020-07-05,2588988,204,16017,1.27
59,2020-06-30-2020-07-06,2588988,225,16388,1.37
59,2020-07-01-2020-07-07,2588988,224,16848,1.33
59,2020-07-02-2020-07-08,2588988,213,17295,1.23
59,2020-07-03-2020-07-09,2588988,213,18074,1.18
59,2020-07-04-2020-07-10,2588988,217,18320,1.18
59,2020-07-05-2020-07-11,2588988,237,18756,1.26
59,2020-07-06-2020-07-12,2588988,240,18568,1.29
59,2020-07-07-2020-07-13,2588988,225,18524,1.21
59,2020-07-08-2020-07-14,2588988,196,15703,1.25
59,2020-07-09-2020-07-15,2588988,213,16361,1.3
59,2020-07-10-2020-07-16,2588988,236,16882,1.4
59,2020-07-11-2020-07-17,2588988,259,17828,1.45
59,2020-07-12-2020-07-18,2588988,258,17581,1.47
59,2020-07-13-2020-07-19,2588988,259,17731,1.46
59,2020-07-14-2020-07-20,2588988,278,18480,1.5
59,2020-07-15-2020-07-21,2588988,372,22282,1.67
59,2020-07-16-2020-07-22,2588988,416,23459,1.77
59,2020-07-17-2020-07-23,2588988,411,23831,1.72
59,2020-07-18-2020-07-24,2588988,435,24935,1.74
59,2020-07-19-2020-07-25,2588988,459,25511,1.8
59,2020-07-20-2020-07-26,2588988,460,25548,1.8
59,2020-07-21-2020-07-27,2588988,508,26484,1.92
59,2020-07-22-2020-07-28,2588988,498,27180,1.83
59,2020-07-23-2020-07-29,2588988,511,28262,1.81
59,2020-07-24-2020-07-30,2588988,578,29256,1.98
59,2020-07-25-2020-07-31,2588988,601,29356,2.05
59,2020-07-26-2020-08-01,2588988,607,29048,2.09
59,2020-07-27-2020-08-02,2588988,607,29090,2.09
59,2020-07-28-2020-08-03,2588988,640,29494,2.17
59,2020-07-29-2020-08-04,2588988,653,30127,2.17
59,2020-07-30-2020-08-05,2588988,659,30293,2.18
59,2020-07-31-2020-08-06,2588988,647,30299,2.14
59,2020-08-01-2020-08-07,2588988,657,30027,2.19
59,2020-08-02-2020-08-08,2588988,645,30109,2.14
59,2020-08-03-2020-08-09,2588988,649,30128,2.15
59,2020-08-04-2020-08-10,2588988,627,29510,2.12
59,2020-08-05-2020-08-11,2588988,666,28878,2.31
59,2020-08-06-2020-08-12,2588988,699,28049,2.49
59,2020-08-07-2020-08-13,2588988,729,27544,2.65
59,2020-08-08-2020-08-14,2588988,753,27657,2.72
59,2020-08-09-2020-08-15,2588988,721,26210,2.75
59,2020-08-10-2020-08-16,2588988,719,26422,2.72
59,2020-08-11-2020-08-17,2588988,741,27261,2.72
59,2020-08-12-2020-08-18,2588988,758,27849,2.72
59,2020-08-13-2020-08-19,2588988,722,27736,2.6
59,2020-08-14-2020-08-20,2588988,719,28982,2.48
59,2020-08-15-2020-08-21,2588988,727,29421,2.47
59,2020-08-16-2020-08-22,2588988,763,30796,2.48
59,2020-08-17-2020-08-23,2588988,772,30634,2.52
59,2020-08-18-2020-08-24,2588988,807,31174,2.59
59,2020-08-19-2020-08-25,2588988,826,32167,2.57
59,2020-08-20-2020-08-26,2588988,888,34534,2.57
59,2020-08-21-2020-08-27,2588988,952,35500,2.68
59,2020-08-22-2020-08-28,2588988,978,36961,2.65
59,2020-08-23-2020-08-29,2588988,983,37461,2.62
59,2020-08-24-2020-08-30,2588988,994,37619,2.64
59,2020-08-25-2020-08-31,2588988,1107,39490,2.8
59,2020-08-26-2020-09-01,2588988,1236,39497,3.13
59,2020-08-27-2020-09-02,2588988,1544,40256,3.84
59,2020-08-28-2020-09-03,2588988,1776,40766,4.36
59,2020-08-29-2020-09-04,2588988,2242,43434,5.16
59,2020-08-30-2020-09-05,2588988,2487,45453,5.47
59,2020-08-31-2020-09-06,2588988,2502,45777,5.47
59,2020-09-01-2020-09-07,2588988,3070,49737,6.17
59,2020-09-02-2020-09-08,2588988,3473,56508,6.15
59,2020-09-03-2020-09-09,2588988,3728,61258,6.09
59,2020-09-04-2020-09-10,2588988,4030,67877,5.94
59,2020-09-05-2020-09-11,2588988,4117,72664,5.67
59,2020-09-06-2020-09-12,2588988,4084,73477,5.56
59,2020-09-07-2020-09-13,2588988,4121,73883,5.58
59,2020-09-08-2020-09-14,2588988,4472,78250,5.72
59,2020-09-09-2020-09-15,2588988,4866,80635,6.03
59,2020-09-10-2020-09-16,2588988,5054,81862,6.17
59,2020-09-11-2020-09-17,2588988,5338,81350,6.56
59,2020-09-12-2020-09-18,2588988,5718,80862,7.07
59,2020-09-13-2020-09-19,2588988,5751,80435,7.15
59,2020-09-14-2020-09-20,2588988,5875,81195,7.24
59,2020-09-15-2020-09-21,2588988,5622,77019,7.3
59,2020-09-16-2020-09-22,2588988,5752,75212,7.65
59,2020-09-17-2020-09-23,2588988,5810,72837,7.98
59,2020-09-18-2020-09-24,2588988,5615,70780,7.93
59,2020-09-19-2020-09-25,2588988,5393,68466,7.88
59,2020-09-20-2020-09-26,2588988,5439,68317,7.96
59,2020-09-21-2020-09-27,2588988,5323,67262,7.91
59,2020-09-22-2020-09-28,2588988,5346,66079,8.09
59,2020-09-23-2020-09-29,2588988,4934,61935,7.97
59,2020-09-24-2020-09-30,2588988,4860,59958,8.11
59,2020-09-25-2020-10-01,2588988,5050,59141,8.54
59,2020-09-26-2020-10-02,2588988,5297,58723,9.02
59,2020-09-27-2020-10-03,2588988,5448,59007,9.23
59,2020-09-28-2020-10-04,2588988,5603,59930,9.35
59,2020-09-29-2020-10-05,2588988,5878,59534,9.87
59,2020-09-30-2020-10-06,2588988,6333,59826,10.59
59,2020-10-01-2020-10-07,2588988,6902,61030,11.31
59,2020-10-02-2020-10-08,2588988,7554,63408,11.91
59,2020-10-03-2020-10-09,2588988,8195,66521,12.32
59,2020-10-04-2020-10-10,2588988,8782,69496,12.64
59,2020-10-05-2020-10-11,2588988,9054,70793,12.79
59,2020-10-06-2020-10-12,2588988,10000,74998,13.33
59,2020-10-07-2020-10-13,2588988,10682,79129,13.5
59,2020-10-08-2020-10-14,2588988,11483,84611,13.57
59,2020-10-09-2020-10-15,2588988,12229,89913,13.6
59,2020-10-10-2020-10-16,2588988,12733,94577,13.46
59,2020-10-11-2020-10-17,2588988,12958,96869,13.38
59,2020-10-12-2020-10-18,2588988,13336,99548,13.4
59,2020-10-13-2020-10-19,2588988,14063,103000,13.65
59,2020-10-14-2020-10-20,2588988,14841,104812,14.16
59,2020-10-15-2020-10-21,2588988,15903,107928,14.73
59,2020-10-16-2020-10-22,2588988,16917,110728,15.28
59,2020-10-17-2020-10-23,2588988,18349,114057,16.09
59,2020-10-18-2020-10-24,2588988,19173,116422,16.47
59,2020-10-19-2020-10-25,2588988,19579,117257,16.7
59,2020-10-20-2020-10-26,2588988,21017,121662,17.27
59,2020-10-21-2020-10-27,2588988,21824,126141,17.3
59,2020-10-22-2020-10-28,2588988,21873,127268,17.19
59,2020-10-23-2020-10-29,2588988,21821,128254,17.01
59,2020-10-24-2020-10-30,2588988,21494,127734,16.83
59,2020-10-25-2020-10-31,2588988,21198,126900,16.7
59,2020-10-26-2020-11-01,2588988,20980,126764,16.55
59,2020-10-27-2020-11-02,2588988,20405,124731,16.36
59,2020-10-28-2020-11-03,2588988,19935,122978,16.21
59,2020-10-29-2020-11-04,2588988,19145,120819,15.85
59,2020-10-30-2020-11-05,2588988,18088,118660,15.24
59,2020-10-31-2020-11-06,2588988,17012,115475,14.73
59,2020-11-01-2020-11-07,2588988,16268,113856,14.29
59,2020-11-02-2020-11-08,2588988,15601,110693,14.09
59,2020-11-03-2020-11-09,2588988,13888,106203,13.08
59,2020-11-04-2020-11-10,2588988,12465,102005,12.22
59,2020-11-05-2020-11-11,2588988,10367,88062,11.77
59,2020-11-06-2020-11-12,2588988,9821,85602,11.47
59,2020-11-07-2020-11-13,2588988,8996,80923,11.12
59,2020-11-08-2020-11-14,2588988,8593,78557,10.94
59,2020-11-09-2020-11-15,2588988,8390,77294,10.85
59,2020-11-10-2020-11-16,2588988,7760,73273,10.59
59,2020-11-11-2020-11-17,2588988,7040,67551,10.42
59,2020-11-12-2020-11-18,2588988,7367,72613,10.15
59,2020-11-13-2020-11-19,2588988,6369,65757,9.69
59,2020-11-14-2020-11-20,2588988,5732,62365,9.19
59,2020-11-15-2020-11-21,2588988,5493,60846,9.03
59,2020-11-16-2020-11-22,2588988,5442,60726,8.96
59,2020-11-17-2020-11-23,2588988,4774,57144,8.35
59,2020-11-18-2020-11-24,2588988,4455,55276,8.06
59,2020-11-19-2020-11-25,2588988,4187,54954,7.62
59,2020-11-20-2020-11-26,2588988,3974,54045,7.35
59,2020-11-21-2020-11-27,2588988,3712,52301,7.1
59,2020-11-22-2020-11-28,2588988,3586,51307,6.99
59,2020-11-23-2020-11-29,2588988,3542,51024,6.94
59,2020-11-24-2020-11-30,2588988,3392,49547,6.85
59,2020-11-25-2020-12-01,2588988,3341,48963,6.82
59,2020-11-26-2020-12-02,2588988,3282,47244,6.95
59,2020-11-27-2020-12-03,2588988,3298,46512,7.09
59,2020-11-28-2020-12-04,2588988,3232,46199,7.0
59,2020-11-29-2020-12-05,2588988,3171,46163,6.87
59,2020-11-30-2020-12-06,2588988,3151,46173,6.82
59,2020-12-01-2020-12-07,2588988,3166,46459,6.81
59,2020-12-02-2020-12-08,2588988,3130,47072,6.65
59,2020-12-03-2020-12-09,2588988,3105,47716,6.51
59,2020-12-04-2020-12-10,2588988,3029,48130,6.29
59,2020-12-05-2020-12-11,2588988,3045,49256,6.18
59,2020-12-06-2020-12-12,2588988,3072,50182,6.12
59,2020-12-07-2020-12-13,2588988,3067,50726,6.05
59,2020-12-08-2020-12-14,2588988,3082,52760,5.84
59,2020-12-09-2020-12-15,2588988,3075,54688,5.62
59,2020-12-10-2020-12-16,2588988,3109,58124,5.35
59,2020-12-11-2020-12-17,2588988,3089,62450,4.95
59,2020-12-12-2020-12-18,2588988,3111,68595,4.54
59,2020-12-13-2020-12-19,2588988,3164,74267,4.26
59,2020-12-14-2020-12-20,2588988,3194,76404,4.18
59,2020-12-15-2020-12-21,2588988,3327,87940,3.78
59,2020-12-16-2020-12-22,2588988,3526,106061,3.32
59,2020-12-17-2020-12-23,2588988,3578,122409,2.92
59,2020-12-18-2020-12-24,2588988,3539,127236,2.78
59,2020-12-19-2020-12-25,2588988,3041,113925,2.67
59,2020-12-20-2020-12-26,2588988,3070,111996,2.74
59,2020-12-21-2020-12-27,2588988,3057,110621,2.76
59,2020-12-22-2020-12-28,2588988,2964,100096,2.96
59,2020-12-23-2020-12-29,2588988,2907,84413,3.44
59,2020-12-24-2020-12-30,2588988,3055,72030,4.24
59,2020-12-25-2020-12-31,2588988,3102,66690,4.65
59,2020-12-26-2021-01-01,2588988,3107,66421,4.68
59,2020-12-27-2021-01-02,2588988,3269,67593,4.84
59,2020-12-28-2021-01-03,2588988,3347,67385,4.97
59,2020-12-29-2021-01-04,2588988,3566,69540,5.13
59,2020-12-30-2021-01-05,2588988,3736,70177,5.32
59,2020-12-31-2021-01-06,2588988,3765,67268,5.6
59,2021-01-01-2021-01-07,2588988,3969,69190,5.74
59,2021-01-02-2021-01-08,2588988,4604,80813,5.7
59,2021-01-03-2021-01-09,2588988,4530,78236,5.79
59,2021-01-04-2021-01-10,2588988,4489,77907,5.76
59,2021-01-05-2021-01-11,2588988,4493,78566,5.72
59,2021-01-06-2021-01-12,2588988,4417,79940,5.53
59,2021-01-07-2021-01-13,2588988,4416,81066,5.45
59,2021-01-08-2021-01-14,2588988,4520,80893,5.59
59,2021-01-09-2021-01-15,2588988,4549,81226,5.6
59,2021-01-10-2021-01-16,2588988,4571,82083,5.57
59,2021-01-11-2021-01-17,2588988,4565,82052,5.56
59,2021-01-12-2021-01-18,2588988,4663,78878,5.91
59,2021-01-13-2021-01-19,2588988,4697,76534,6.14
59,2021-01-14-2021-01-20,2588988,4710,75325,6.25
59,2021-01-15-2021-01-21,2588988,4680,75567,6.19
59,2021-01-16-2021-01-22,2588988,4794,76293,6.28
59,2021-01-17-2021-01-23,2588988,4852,76437,6.35
59,2021-01-18-2021-01-24,2588988,4883,76770,6.36
59,2021-01-19-2021-01-25,2588988,4879,77736,6.28
59,2021-01-20-2021-01-26,2588988,4982,78720,6.33
59,2021-01-21-2021-01-27,2588988,5083,79956,6.36
59,2021-01-22-2021-01-28,2588988,5150,82904,6.21
59,2021-01-23-2021-01-29,2588988,5260,85117,6.18
59,2021-01-24-2021-01-30,2588988,5293,85857,6.16
59,2021-01-25-2021-01-31,2588988,5288,85951,6.15
59,2021-01-26-2021-02-01,2588988,5406,86752,6.23
59,2021-01-27-2021-02-02,2588988,5400,88228,6.12
59,2021-01-28-2021-02-03,2588988,5364,88729,6.05
59,2021-01-29-2021-02-04,2588988,5372,87676,6.13
59,2021-01-30-2021-02-05,2588988,5387,87406,6.16
59,2021-01-31-2021-02-06,2588988,5492,88160,6.23
59,2021-02-01-2021-02-07,2588988,5519,88373,6.25
59,2021-02-02-2021-02-08,2588988,5466,86532,6.32
59,2021-02-03-2021-02-09,2588988,5573,86170,6.47
59,2021-02-04-2021-02-10,2588988,5710,86678,6.59
59,2021-02-05-2021-02-11,2588988,5892,88626,6.65
59,2021-02-06-2021-02-12,2588988,5973,89844,6.65
59,2021-02-07-2021-02-13,2588988,6031,90262,6.68
59,2021-02-08-2021-02-14,2588988,6104,90439,6.75
59,2021-02-09-2021-02-15,2588988,6435,92778,6.94
59,2021-02-10-2021-02-16,2588988,6643,94418,7.04
59,2021-02-11-2021-02-17,2588988,6918,97491,7.1
59,2021-02-12-2021-02-18,2588988,7244,100301,7.22
59,2021-02-13-2021-02-19,2588988,7640,104430,7.32
59,2021-02-14-2021-02-20,2588988,7814,106331,7.35
59,2021-02-15-2021-02-21,2588988,7896,106928,7.38
59,2021-02-16-2021-02-22,2588988,8375,106989,7.83
59,2021-02-17-2021-02-23,2588988,8651,106909,8.09
59,2021-02-18-2021-02-24,2588988,8771,106618,8.23
59,2021-02-19-2021-02-25,2588988,8800,105450,8.35
59,2021-02-20-2021-02-26,2588988,8829,103290,8.55
59,2021-02-21-2021-02-27,2588988,8829,102766,8.59
59,2021-02-22-2021-02-28,2588988,8817,102545,8.6
59,2021-02-23-2021-03-01,2588988,8562,100751,8.5
59,2021-02-24-2021-03-02,2588988,8478,98880,8.57
59,2021-02-25-2021-03-03,2588988,8507,97305,8.74
59,2021-02-26-2021-03-04,2588988,8391,94956,8.84
59,2021-02-27-2021-03-05,2588988,8310,92886,8.95
59,2021-02-28-2021-03-06,2588988,8390,92379,9.08
59,2021-03-01-2021-03-07,2588988,8436,92842,9.09
59,2021-03-02-2021-03-08,2588988,8714,92953,9.37
59,2021-03-03-2021-03-09,2588988,8910,95329,9.35
59,2021-03-04-2021-03-10,2588988,9123,96748,9.43
59,2021-03-05-2021-03-11,2588988,9582,100675,9.52
59,2021-03-06-2021-03-12,2588988,9893,103423,9.57
59,2021-03-07-2021-03-13,2588988,10121,104970,9.64
59,2021-03-08-2021-03-14,2588988,10137,105327,9.62
59,2021-03-09-2021-03-15,2588988,10669,109248,9.77
59,2021-03-10-2021-03-16,2588988,10831,112874,9.6
59,2021-03-11-2021-03-17,2588988,10953,115268,9.5
59,2021-03-12-2021-03-18,2588988,11057,118979,9.29
59,2021-03-13-2021-03-19,2588988,11292,122678,9.2
59,2021-03-14-2021-03-20,2588988,11391,124911,9.12
59,2021-03-15-2021-03-21,2588988,11387,125473,9.08
59,2021-03-16-2021-03-22,2588988,11629,128305,9.06
59,2021-03-17-2021-03-23,2588988,11937,131185,9.1
59,2021-03-18-2021-03-24,2588988,12347,134910,9.15
59,2021-03-19-2021-03-25,2588988,12671,137795,9.2
59,2021-03-20-2021-03-26,2588988,12900,141068,9.14
59,2021-03-21-2021-03-27,2588988,12971,143040,9.07
59,2021-03-22-2021-03-28,2588988,12993,143528,9.05
59,2021-03-23-2021-03-29,2588988,12987,147545,8.8
59,2021-03-24-2021-03-30,2588988,13129,151603,8.66
59,2021-03-25-2021-03-31,2588988,13008,154348,8.43
59,2021-03-26-2021-04-01,2588988,12887,159143,8.1
59,2021-03-27-2021-04-02,2588988,12645,161412,7.83
59,2021-03-28-2021-04-03,2588988,12540,163227,7.68
59,2021-03-29-2021-04-04,2588988,12530,163194,7.68
59,2021-03-30-2021-04-05,2588988,10336,137599,7.51
59,2021-03-31-2021-04-06,2588988,10753,135019,7.96
59,2021-04-01-2021-04-07,2588988,10681,130337,8.19
59,2021-04-02-2021-04-08,2588988,10489,120656,8.69
59,2021-04-03-2021-04-09,2588988,10453,112434,9.3
60,2020-05-13-2020-05-19,825077,82,2366,3.47
60,2020-05-14-2020-05-20,825077,90,2697,3.34
