date,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,dc,dc_pcr,pourcent_parmi_vaccines
2022-02-26,Complet - avec 3 rappels de moins de 3 mois,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,Primo dose récente,54.61,4.57,6.67,2.76,0.37,0.13,0.0,0.0,0.17,0.17,0.1
2022-02-27,Complet - avec 1 rappel de moins de 3 mois,18903.32,2466.32,2352.74,960.46,154.33,122.46,26.37,21.62,21.93,17.09,58.6
2022-03-01,Complet de moins de 3 mois - sans rappel,5345.12,1064.63,860.49,457.11,37.85,34.55,1.85,1.35,6.73,5.01,3.86
2022-03-03,Complet - avec 1 rappel de moins de 3 mois,58704.82,13824.99,10515.4,5990.96,197.47,155.43,22.28,18.28,28.61,22.34,56.26
2022-03-04,Complet - avec 1 rappel de moins de 3 mois,61816.01,12497.33,10276.39,5349.03,177.18,144.3,15.59,11.44,25.19,19.94,55.27
2022-03-06,Complet de moins de 3 mois - sans rappel,1372.96,169.96,163.28,59.56,18.21,13.68,2.57,2.35,2.16,0.75,3.7
2022-03-06,Complet - avec 1 rappel de moins de 3 mois,16517.85,2367.92,2211.57,1006.01,134.42,104.95,14.99,12.58,17.15,14.27,53.58
2022-03-06,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,Primo dose récente,46.04,6.57,5.06,3.69,0.19,0.13,0.0,0.0,0.0,0.0,0.05
2022-03-14,Complet - avec 2 rappels entre 3 mois et 6 mois,110.69,15.57,15.03,9.07,1.3,1.3,0.0,0.0,0.0,0.0,0.02
2022-05-08,Complet - avec 3 rappels de moins de 3 mois,1.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,Complet - avec 2 rappels de moins de 3 mois,5186.33,480.92,513.05,189.09,35.52,29.01,2.97,2.4,3.47,2.21,2.31
2022-05-10,Complet de moins de 3 mois - sans rappel,1031.43,192.84,154.84,81.87,6.27,5.76,1.01,1.0,1.15,1.0,0.94
2022-05-10,Complet - avec 1 rappel de 6 mois ou plus,9600.54,1230.82,1575.53,636.69,99.72,72.59,12.33,7.5,17.74,13.81,5.37
2022-05-11,Complet - avec 1 rappel de moins de 3 mois,5909.2,946.14,724.38,389.67,16.97,13.64,4.3,4.16,1.5,1.28,5.31
2022-05-12,Complet entre 3 mois et 6 mois - sans rappel,3164.96,725.57,582.12,326.92,15.69,11.46,1.32,1.02,3.98,3.78,4.08
2022-05-15,Complet de 6 mois ou plus - sans rappel,4123.68,390.65,309.81,112.16,45.55,36.2,7.33,6.79,4.73,4.28,19.31
2022-05-16,Complet - avec 1 rappel de 6 mois ou plus,13903.58,1563.05,1940.92,849.73,89.91,73.12,13.04,10.23,9.29,8.38,6.36
2022-05-17,Complet de 6 mois ou plus - sans rappel,15168.64,2568.17,1665.22,893.22,51.05,38.95,8.25,5.59,10.37,9.02,19.35
2022-05-18,Complet de 6 mois ou plus - sans rappel,14846.26,2388.44,1548.01,771.35,57.58,45.46,4.34,3.75,10.53,8.73,19.37
2022-05-19,Complet - avec 2 rappels de 6 mois ou plus,12.93,3.25,2.54,2.2,0.48,0.48,1.14,1.0,0.0,0.0,0.01
2022-05-21,Non-vaccinés,11757.95,1519.12,1209.82,549.55,69.69,51.3,9.03,7.25,9.36,8.7,
2022-05-21,Primo dose efficace,804.43,79.64,49.87,28.28,4.04,3.14,0.29,0.25,0.0,0.0,1.13
2022-05-21,Complet - avec 1 rappel de 6 mois ou plus,8536.21,683.61,755.88,287.41,45.34,37.01,6.25,5.29,13.83,11.99,8.0
2022-05-24,Complet entre 3 mois et 6 mois - sans rappel,2518.44,488.0,383.63,216.8,9.96,9.11,1.27,0.15,1.54,1.25,3.88
2022-05-24,Complet - avec 2 rappels de 6 mois ou plus,25.61,5.34,3.49,1.1,1.05,1.0,0.0,0.0,0.0,0.0,0.01
2022-05-25,Primo dose récente,46.74,6.14,2.56,2.12,0.05,0.0,0.0,0.0,0.0,0.0,0.03
2022-05-25,Complet - avec 3 rappels de moins de 3 mois,16.87,2.05,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,Non-vaccinés,3818.74,503.14,293.45,94.81,44.78,31.71,4.24,3.67,9.24,8.42,
2022-05-26,Complet entre 3 mois et 6 mois - sans rappel,761.05,81.39,60.91,19.34,9.15,7.24,0.04,0.0,1.22,1.0,3.82
2022-05-26,Complet - avec 3 rappels de moins de 3 mois,5.23,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,Primo dose récente,38.96,5.18,4.62,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.02
2022-05-27,Complet - avec 1 rappel entre 3 mois et 6 mois,38832.67,8561.08,8323.56,4947.08,92.2,72.66,14.24,9.99,11.93,10.1,59.45
2022-05-27,Complet - avec 2 rappels de moins de 3 mois,3145.53,338.56,284.08,108.52,13.88,9.25,0.49,0.31,2.68,1.49,3.02
2022-05-27,Complet - avec 2 rappels entre 3 mois et 6 mois,488.48,65.94,58.49,29.7,2.11,2.0,0.03,0.0,0.02,0.02,0.52
2022-05-28,Primo dose efficace,705.66,50.67,43.07,17.03,3.84,3.35,0.0,0.0,1.29,1.23,1.12
2022-05-28,Complet de 6 mois ou plus - sans rappel,10223.85,911.64,688.59,294.35,24.53,16.61,4.1,3.26,8.56,6.12,19.74
2022-05-29,Complet entre 3 mois et 6 mois - sans rappel,743.23,82.62,55.73,24.09,11.28,9.97,0.58,0.27,0.14,0.14,3.71
2022-05-29,Complet - avec 3 rappels de moins de 3 mois,1.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-05-30,Complet - avec 1 rappel entre 3 mois et 6 mois,62015.38,11886.75,11382.41,6892.94,121.32,94.48,31.6,25.16,10.62,7.78,58.4
2022-05-31,Complet de 6 mois ou plus - sans rappel,14469.09,2405.46,1317.95,705.03,44.77,35.57,1.24,0.57,5.93,3.78,19.81
2022-06-02,Non-vaccinés,11348.81,2282.04,1525.28,847.82,75.26,55.11,13.41,10.76,2.57,1.64,
2022-06-02,Primo dose récente,36.47,3.23,1.36,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-02,Complet - avec 2 rappels entre 3 mois et 6 mois,404.38,77.66,54.63,29.56,1.36,1.17,0.08,0.0,0.0,0.0,0.56
2022-06-03,Complet de moins de 3 mois - sans rappel,318.73,49.8,37.48,21.04,2.03,2.0,0.01,0.0,0.0,0.0,0.37
2022-06-04,Complet entre 3 mois et 6 mois - sans rappel,2065.35,246.69,211.51,96.82,11.33,8.91,1.29,1.29,0.0,0.0,3.52
2022-06-05,Complet - avec 1 rappel entre 3 mois et 6 mois,9688.21,1173.56,1274.6,513.16,66.88,52.47,16.33,14.19,10.86,9.46,53.33
2022-06-05,Complet - avec 1 rappel de 6 mois ou plus,3935.03,455.83,444.84,150.1,76.37,61.4,5.71,4.85,13.39,10.94,16.18
2022-06-09,Complet de 6 mois ou plus - sans rappel,12371.27,1629.93,1716.34,596.52,42.8,33.6,8.44,5.83,1.71,1.66,20.12
2022-06-11,Complet - avec 3 rappels de moins de 3 mois,6.13,1.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-06-12,Primo dose efficace,278.68,27.92,22.36,8.19,3.95,3.2,1.03,1.0,0.04,0.01,1.11
2022-06-16,Complet - avec 3 rappels de moins de 3 mois,15.9,0.11,1.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-06-17,Complet de 6 mois ou plus - sans rappel,15147.53,3120.92,2561.74,1382.47,67.42,50.51,7.1,6.16,0.87,0.48,20.43
2022-06-17,Complet - avec 3 rappels de moins de 3 mois,16.03,3.12,2.19,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-06-17,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.15,0.08,0.05,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,Complet - avec 2 rappels de moins de 3 mois,6062.17,865.61,999.88,454.85,50.65,40.24,4.68,4.25,1.37,1.17,3.72
2022-06-23,Primo dose récente,37.16,2.25,3.05,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-23,Primo dose efficace,1120.88,261.74,220.95,126.52,7.9,6.76,0.26,0.12,0.25,0.25,1.1
2022-06-23,Complet - avec 2 rappels de 6 mois ou plus,60.68,14.2,19.76,9.76,1.03,1.03,0.0,0.0,1.0,0.0,0.04
2022-06-26,Complet de 6 mois ou plus - sans rappel,5323.25,764.73,785.88,317.15,50.27,37.29,5.26,2.67,4.09,3.2,20.68
2022-06-26,Complet - avec 1 rappel entre 3 mois et 6 mois,7808.2,1724.04,2193.66,1082.5,87.09,69.25,10.16,8.17,5.27,4.0,32.38
2022-06-28,Primo dose efficace,1565.3,349.56,285.24,152.84,12.2,9.12,0.28,0.08,0.0,0.0,1.1
2022-06-28,Complet - avec 2 rappels entre 3 mois et 6 mois,1804.48,377.44,433.8,214.56,19.13,17.58,2.24,2.03,0.2,0.09,1.04
2022-06-30,Complet de 6 mois ou plus - sans rappel,26005.09,7940.73,6431.01,3989.85,91.82,66.16,11.78,9.9,6.15,4.57,20.79
2022-07-01,Complet de moins de 3 mois - sans rappel,563.8,114.44,88.22,46.22,1.47,1.24,0.05,0.0,0.0,0.0,0.25
2022-07-01,Complet de 6 mois ou plus - sans rappel,29437.46,7591.25,6416.03,3702.8,98.78,71.82,8.87,7.95,5.56,4.62,20.81
2022-07-05,Primo dose efficace,1848.16,437.31,439.76,242.85,12.17,9.08,1.17,1.17,0.27,0.18,1.1
2022-07-05,Complet - avec 1 rappel entre 3 mois et 6 mois,44042.21,17750.49,18324.02,12048.78,179.92,135.07,20.63,17.28,4.43,3.72,26.96
2022-07-05,Complet - avec 2 rappels de moins de 3 mois,8320.53,1683.47,2054.8,984.06,85.49,70.35,5.58,5.4,3.86,3.01,4.12
2022-07-05,Complet - avec 2 rappels entre 3 mois et 6 mois,2706.14,621.46,722.85,382.16,35.64,27.29,1.18,1.02,1.6,1.46,1.3
2022-07-06,Complet - avec 3 rappels de moins de 3 mois,19.61,3.3,1.23,1.12,1.0,1.0,0.0,0.0,0.0,0.0,0.01
2022-07-09,Complet - avec 3 rappels de moins de 3 mois,23.01,3.11,3.11,1.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01
2022-07-10,Complet - avec 2 rappels entre 3 mois et 6 mois,642.22,83.31,107.8,29.33,23.34,13.64,3.34,3.01,3.14,2.0,1.56
2022-07-11,Non-vaccinés,40609.1,11112.09,10889.82,6275.98,262.04,205.44,20.73,15.52,12.97,7.74,
2022-07-11,Complet - avec 1 rappel de moins de 3 mois,3570.12,677.42,673.07,332.16,23.49,17.28,2.11,2.08,1.06,1.0,1.35
2022-07-11,Complet - avec 1 rappel entre 3 mois et 6 mois,40108.43,16371.62,17782.45,11568.98,172.96,133.8,17.79,16.79,5.25,4.25,20.59
2022-07-13,Complet de moins de 3 mois - sans rappel,560.02,102.07,92.4,52.18,3.7,3.39,0.15,0.05,0.01,0.01,0.24
2022-07-14,Primo dose efficace,403.86,54.57,61.12,23.17,10.41,8.08,1.04,0.85,1.31,1.1,1.08
2022-07-17,Complet de moins de 3 mois - sans rappel,125.48,16.34,14.75,5.32,1.86,1.21,0.16,0.0,0.0,0.0,0.24
2022-07-17,Complet - avec 2 rappels de moins de 3 mois,1706.74,247.21,281.92,97.44,47.36,35.67,7.57,6.53,6.72,4.74,5.47
2022-07-18,Complet - avec 2 rappels de 6 mois ou plus,380.61,86.96,111.12,58.78,1.85,0.69,0.08,0.06,0.0,0.0,0.15
2022-07-31,Complet - avec 1 rappel de 6 mois ou plus,10634.92,1670.22,1865.67,738.56,217.06,168.84,39.44,30.41,31.86,24.57,57.07
2022-08-03,Complet de moins de 3 mois - sans rappel,341.67,43.0,38.1,17.8,3.41,3.09,0.04,0.0,0.02,0.0,0.22
2022-08-03,Complet - avec 1 rappel de moins de 3 mois,1411.6,159.7,125.4,52.45,9.13,7.31,1.32,1.1,3.08,3.0,1.35
2022-08-04,Complet - avec 2 rappels entre 3 mois et 6 mois,2528.26,409.41,447.89,186.56,39.13,28.97,3.77,3.62,7.3,4.6,2.46
2022-08-04,Complet - avec 3 rappels de moins de 3 mois,29.53,3.12,3.84,1.25,1.08,1.0,0.0,0.0,0.0,0.0,0.04
2022-08-04,Complet - avec 3 rappels entre 3 et 6 mois ou plus,9.95,1.14,2.38,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,Complet entre 3 mois et 6 mois - sans rappel,676.33,113.86,105.47,58.89,2.66,1.83,0.17,0.04,0.04,0.02,1.01
2022-08-05,Complet - avec 2 rappels entre 3 mois et 6 mois,2401.44,390.5,429.1,163.51,40.38,31.61,1.14,0.96,4.2,3.15,2.51
2022-08-05,Complet - avec 2 rappels de 6 mois ou plus,232.75,58.2,46.76,22.69,1.61,1.0,0.32,0.32,0.0,0.0,0.3
2022-08-06,Non-vaccinés,11866.38,1454.25,1270.93,596.93,85.54,65.26,8.21,6.14,7.9,4.53,
2022-08-07,Complet - avec 1 rappel entre 3 mois et 6 mois,1112.99,129.84,120.61,48.63,14.75,10.45,1.72,1.28,1.15,0.72,6.09
2022-08-08,Complet de moins de 3 mois - sans rappel,382.23,47.06,35.61,14.7,0.02,0.0,0.0,0.0,1.0,1.0,0.22
2022-08-08,Complet - avec 2 rappels de 6 mois ou plus,367.33,82.94,71.35,42.73,1.55,1.5,0.04,0.0,0.09,0.0,0.33
2022-08-16,Primo dose efficace,993.44,144.1,125.7,62.83,9.98,8.35,0.0,0.0,3.24,2.0,1.07
2022-08-16,Complet - avec 3 rappels entre 3 et 6 mois ou plus,12.67,0.13,1.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-08-21,Complet de moins de 3 mois - sans rappel,75.12,2.75,3.96,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.2
2022-08-21,Complet - avec 2 rappels de 6 mois ou plus,95.93,8.78,5.8,3.12,1.38,1.14,0.02,0.02,0.0,0.0,0.45
2022-08-22,Complet de moins de 3 mois - sans rappel,217.77,24.67,18.12,7.35,0.11,0.03,0.0,0.0,0.0,0.0,0.2
2022-08-24,Complet entre 3 mois et 6 mois - sans rappel,277.94,48.78,41.37,22.32,1.27,1.08,0.0,0.0,0.0,0.0,0.47
2022-08-26,Complet - avec 1 rappel de 6 mois ou plus,29227.05,6706.32,5317.23,3231.13,160.58,123.67,25.53,21.88,23.75,20.73,61.86
2022-08-28,Complet de moins de 3 mois - sans rappel,59.68,1.58,4.91,1.17,0.06,0.0,0.0,0.0,0.0,0.0,0.19
2022-08-29,Non-vaccinés,12664.77,2313.48,1936.48,1112.96,60.63,43.33,2.85,2.56,4.74,3.87,
2022-08-29,Complet - avec 2 rappels de moins de 3 mois,8419.21,850.79,690.42,377.39,27.13,23.02,2.45,2.25,1.35,1.25,6.98
2022-08-29,Complet - avec 2 rappels de 6 mois ou plus,566.76,68.18,53.69,25.02,1.17,1.0,1.0,1.0,1.0,1.0,0.5
2022-08-30,Complet de 6 mois ou plus - sans rappel,11630.28,2110.82,1290.97,760.41,51.11,40.24,8.04,5.1,2.0,2.0,22.34
2022-08-30,Complet - avec 2 rappels de 6 mois ou plus,402.5,46.11,37.69,17.87,4.75,3.38,1.03,1.0,0.0,0.0,0.51
2022-08-31,Complet - avec 1 rappel entre 3 mois et 6 mois,1229.78,216.42,135.99,80.93,2.52,1.85,1.09,0.09,1.11,1.11,1.9
2022-09-02,Complet entre 3 mois et 6 mois - sans rappel,204.88,33.75,28.32,14.87,1.04,1.04,1.0,1.0,0.0,0.0,0.34
2022-09-02,Complet de 6 mois ou plus - sans rappel,9987.79,1767.76,1014.4,587.85,30.16,23.9,3.2,2.48,2.59,1.59,22.37
2022-09-03,Complet - avec 1 rappel de moins de 3 mois,792.17,57.78,35.83,11.87,2.36,2.0,1.09,1.01,1.26,1.26,1.06
2022-09-03,Complet - avec 2 rappels de moins de 3 mois,6062.15,370.4,264.7,100.54,23.93,18.98,3.41,3.21,0.38,0.06,6.89
2022-09-04,Non-vaccinés,3116.29,469.13,284.77,104.79,39.26,28.45,3.47,3.07,9.37,8.47,
2022-09-05,Complet de moins de 3 mois - sans rappel,215.9,19.99,11.33,3.68,1.0,1.0,0.0,0.0,0.01,0.01,0.18
2022-09-06,Primo dose récente,14.37,1.04,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
2022-09-07,Complet - avec 2 rappels de moins de 3 mois,5693.51,593.36,446.81,207.26,23.63,17.88,2.53,2.42,0.0,0.0,6.9
2022-09-10,Complet - avec 3 rappels de moins de 3 mois,55.31,4.48,1.26,0.08,0.0,0.0,0.0,0.0,1.25,0.25,0.06
2022-09-11,Complet - avec 1 rappel de 6 mois ou plus,9774.84,1156.11,1035.34,438.74,107.0,88.57,8.09,5.64,12.35,11.36,62.21
2022-09-14,Complet de moins de 3 mois - sans rappel,113.52,18.43,15.14,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.16
2022-09-14,Complet de 6 mois ou plus - sans rappel,15053.67,4138.41,2270.29,1517.51,47.17,37.93,5.98,4.87,4.2,3.2,22.4
2022-09-16,Primo dose récente,11.87,3.08,1.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-09-17,Complet - avec 1 rappel de 6 mois ou plus,39305.28,6540.61,4908.0,3049.52,115.9,86.64,7.3,6.17,11.39,10.84,62.12
2022-09-18,Complet entre 3 mois et 6 mois - sans rappel,71.09,13.09,4.09,3.26,1.14,1.13,0.01,0.0,0.02,0.0,0.26
2022-09-19,Complet - avec 1 rappel entre 3 mois et 6 mois,1813.75,375.07,225.08,133.57,7.72,6.81,1.35,1.2,0.05,0.05,1.53
2022-09-20,Complet - avec 1 rappel de moins de 3 mois,893.98,179.71,80.9,52.24,2.52,2.3,0.05,0.0,0.0,0.0,0.92
2022-09-20,Complet - avec 1 rappel entre 3 mois et 6 mois,1428.75,305.11,150.45,83.35,7.73,6.86,0.6,0.25,0.0,0.0,1.52
2022-09-23,Complet - avec 3 rappels de moins de 3 mois,69.1,12.92,8.83,6.41,1.06,1.0,0.0,0.0,0.0,0.0,0.07
2022-09-27,Non-vaccinés,14659.62,4851.61,2588.34,1593.24,107.95,79.86,16.56,14.01,5.1,3.25,
2022-09-27,Complet - avec 1 rappel entre 3 mois et 6 mois,1598.51,373.81,243.41,133.75,5.99,4.33,2.06,1.06,1.04,1.0,1.48
2022-09-28,Complet - avec 1 rappel de moins de 3 mois,861.17,200.16,121.94,74.83,4.47,2.28,1.0,1.0,0.4,0.2,0.83
2022-09-28,Complet - avec 1 rappel de 6 mois ou plus,56603.58,19098.33,14227.03,9719.43,318.2,247.6,24.37,18.68,14.01,10.71,62.03
2022-09-28,Complet - avec 3 rappels de moins de 3 mois,116.86,17.85,19.88,11.77,2.0,2.0,0.0,0.0,0.0,0.0,0.08
2022-09-29,Primo dose efficace,724.83,226.17,124.42,74.72,9.41,5.97,0.13,0.01,0.17,0.0,1.06
2022-09-29,Complet de moins de 3 mois - sans rappel,135.13,31.93,21.28,6.77,0.04,0.0,0.0,0.0,0.01,0.0,0.14
2022-09-29,Complet entre 3 mois et 6 mois - sans rappel,210.53,65.25,51.36,25.13,0.01,0.0,0.07,0.07,0.03,0.0,0.24
2022-09-29,Complet - avec 1 rappel de 6 mois ou plus,43241.95,17707.78,13071.56,8959.13,310.34,233.81,28.63,23.64,25.06,19.87,62.02
2022-09-29,Complet - avec 2 rappels entre 3 mois et 6 mois,4487.26,1295.48,1209.57,704.15,75.32,56.12,7.68,6.79,2.6,0.48,4.58
2022-09-30,Complet - avec 1 rappel entre 3 mois et 6 mois,1280.03,331.21,203.6,114.83,9.43,6.97,2.11,2.06,0.08,0.0,1.48
2022-09-30,Complet - avec 2 rappels entre 3 mois et 6 mois,5702.82,1334.07,1264.94,695.03,86.23,64.37,4.41,3.18,7.91,6.5,4.71
2022-10-01,Primo dose récente,7.67,0.04,0.23,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-01,Complet - avec 3 rappels entre 3 et 6 mois ou plus,25.54,4.31,6.49,4.22,0.0,0.0,0.01,0.01,0.0,0.0,0.01
2022-10-02,Complet de 6 mois ou plus - sans rappel,3538.23,552.6,416.92,184.05,46.49,30.98,6.81,4.35,2.15,1.76,22.42
2022-10-03,Complet - avec 1 rappel de 6 mois ou plus,88336.71,30717.94,26825.12,18535.29,460.7,354.42,42.24,38.08,20.81,17.72,61.98
2022-10-03,Complet - avec 2 rappels entre 3 mois et 6 mois,10855.03,2199.66,2526.7,1373.6,106.21,82.56,6.2,3.57,1.11,1.02,4.93
2022-10-04,Primo dose récente,22.68,3.22,4.29,2.05,2.1,2.0,0.08,0.0,0.0,0.0,0.01
2022-10-04,Complet - avec 2 rappels entre 3 mois et 6 mois,8602.93,1907.94,1985.91,1103.03,127.45,96.97,11.93,10.8,6.14,3.53,5.05
2022-10-05,Non-vaccinés,14745.59,4977.83,2784.57,1700.08,135.11,97.96,11.65,9.22,6.39,4.47,
2022-10-05,Primo dose récente,17.31,1.09,2.3,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-05,Primo dose efficace,867.71,217.53,147.3,73.18,6.18,5.2,0.32,0.18,0.41,0.41,1.06
2022-10-05,Complet de moins de 3 mois - sans rappel,158.35,35.32,34.3,15.99,0.49,0.44,0.0,0.0,0.0,0.0,0.13
2022-10-05,Complet entre 3 mois et 6 mois - sans rappel,256.67,71.47,44.11,25.48,2.45,2.36,0.0,0.0,0.59,0.59,0.24
2022-10-05,Complet - avec 2 rappels de 6 mois ou plus,2037.53,511.15,522.73,293.02,36.39,30.83,3.55,2.39,4.14,4.0,1.35
2022-10-06,Complet - avec 1 rappel de moins de 3 mois,600.03,168.57,108.6,56.69,4.35,4.14,0.14,0.14,0.25,0.0,0.68
2022-10-07,Complet de moins de 3 mois - sans rappel,138.02,35.64,20.98,9.92,0.39,0.29,0.0,0.0,0.0,0.0,0.12
2022-10-08,Primo dose récente,13.92,0.03,0.15,0.02,0.24,0.18,0.0,0.0,0.0,0.0,0.01
2022-10-08,Primo dose efficace,647.71,132.93,84.4,45.86,2.25,1.74,0.13,0.01,0.11,0.0,1.05
2022-10-08,Complet - avec 1 rappel de 6 mois ou plus,48200.03,12114.54,10639.47,6673.79,315.05,245.98,39.77,33.22,17.4,12.82,61.91
2022-10-08,Complet - avec 2 rappels entre 3 mois et 6 mois,6610.38,1102.52,1214.12,614.6,73.72,56.22,7.56,6.66,6.08,5.6,5.74
2022-10-09,Primo dose récente,10.12,0.0,2.04,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01
2022-10-10,Primo dose efficace,1105.71,298.1,217.75,129.32,9.49,8.61,0.0,0.0,0.21,0.21,1.05
2022-10-10,Complet de 6 mois ou plus - sans rappel,23110.93,7743.52,5340.58,3564.26,102.2,77.34,5.64,3.89,9.01,6.42,22.42
2022-10-12,Complet de moins de 3 mois - sans rappel,145.11,27.86,23.0,8.77,1.13,1.11,0.0,0.0,0.0,0.0,0.11
2022-10-13,Complet - avec 2 rappels entre 3 mois et 6 mois,7084.02,2216.7,2251.71,1292.57,123.79,100.99,11.24,9.24,11.52,11.18,6.23
2022-10-14,Primo dose efficace,730.27,186.46,142.22,65.44,6.11,3.74,1.0,1.0,0.19,0.17,1.05
2022-10-14,Complet - avec 1 rappel entre 3 mois et 6 mois,1318.97,358.01,248.93,121.04,17.67,14.01,3.34,3.01,0.17,0.08,1.48
2022-10-14,Complet - avec 2 rappels de 6 mois ou plus,2606.18,670.6,731.99,381.0,62.24,50.03,5.84,5.75,4.53,2.47,1.83
2022-10-15,Non-vaccinés,11677.22,2716.25,1533.97,834.15,81.29,59.11,6.77,5.48,7.39,6.84,
2022-10-15,Primo dose efficace,629.06,125.67,80.46,45.31,4.26,1.42,0.0,0.0,0.2,0.11,1.05
2022-10-15,Complet - avec 1 rappel de 6 mois ou plus,47693.02,11500.6,10356.62,6276.72,311.94,224.86,42.42,34.19,33.36,25.99,61.84
2022-10-15,Complet - avec 3 rappels de moins de 3 mois,88.44,7.22,7.64,3.62,0.49,0.0,0.01,0.01,1.0,1.0,0.08
2022-10-16,Non-vaccinés,4099.04,931.41,459.52,175.9,103.43,80.85,7.31,5.64,13.6,10.81,
2022-10-17,Complet - avec 1 rappel entre 3 mois et 6 mois,2144.3,538.33,416.1,237.12,24.47,20.81,0.8,0.67,1.06,1.0,1.47
2022-10-17,Complet - avec 1 rappel de 6 mois ou plus,91608.18,30761.59,27044.71,18177.51,510.88,405.49,56.0,48.59,39.03,29.64,61.83
2022-10-17,Complet - avec 3 rappels de moins de 3 mois,181.92,27.67,35.67,17.04,0.13,0.1,0.01,0.01,0.21,0.0,0.09
2022-10-19,Primo dose récente,17.12,4.03,2.33,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-20,Primo dose récente,13.71,0.07,1.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-20,Complet - avec 2 rappels de moins de 3 mois,3469.59,958.26,762.62,428.54,33.44,26.66,2.47,1.04,2.65,2.0,3.71
2022-10-21,Primo dose récente,19.28,1.05,3.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-21,Complet - avec 3 rappels de moins de 3 mois,98.77,26.03,25.52,12.94,2.13,2.06,0.0,0.0,0.0,0.0,0.11
2022-10-22,Complet - avec 1 rappel de 6 mois ou plus,41118.46,8899.14,7852.34,4574.62,266.3,213.62,32.44,26.0,29.05,22.22,61.6
2022-10-23,Non-vaccinés,3921.71,788.04,343.21,129.02,65.53,51.84,6.34,5.46,11.04,10.16,
2022-10-23,Complet - avec 1 rappel entre 3 mois et 6 mois,281.21,38.86,35.56,13.18,2.37,1.74,0.11,0.0,0.07,0.0,1.47
2022-10-24,Primo dose récente,26.23,1.18,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-25,Primo dose efficace,766.4,154.61,91.53,50.94,5.33,3.7,1.08,1.08,0.02,0.0,1.05
2022-10-26,Primo dose efficace,635.25,127.92,76.68,40.71,3.18,2.6,0.0,0.0,2.16,2.11,1.05
2022-10-27,Complet - avec 2 rappels de 6 mois ou plus,1480.72,273.67,317.69,122.71,56.75,38.38,4.93,4.51,6.38,4.05,2.29
2022-10-28,Complet de moins de 3 mois - sans rappel,34.81,4.28,5.62,2.07,0.03,0.0,0.0,0.0,0.0,0.0,0.1
2022-10-28,Complet - avec 1 rappel de moins de 3 mois,157.62,29.53,23.76,7.77,3.29,0.75,0.0,0.0,0.06,0.04,0.41
2022-10-28,Complet - avec 2 rappels entre 3 mois et 6 mois,2729.7,598.95,550.45,252.21,86.99,65.64,10.56,7.29,12.75,7.42,7.12
2022-10-28,Complet - avec 3 rappels entre 3 et 6 mois ou plus,24.8,8.48,3.58,2.15,1.37,1.21,0.0,0.0,0.1,0.08,0.04
2022-10-29,Complet - avec 3 rappels de moins de 3 mois,60.88,15.46,10.41,5.57,0.25,0.04,0.0,0.0,0.01,0.0,0.21
2022-10-30,Primo dose récente,2.61,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-30,Complet - avec 1 rappel de 6 mois ou plus,6533.67,961.73,793.12,280.8,188.61,145.09,31.09,22.65,27.41,20.32,61.27
