date,region,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,pourcent_parmi_vaccines,pcr_pourcent_omicron,pcr_sympt_pourcent_omicron,hc_pourcent_omicron,sc_pourcent_omicron,pcr_pourcent_apparie,hc_pcr_pourcent_apparie
2022-10-18,NAQ,Complet de 6 mois ou plus - sans rappel,1224.91,364.23,283.49,165.13,6.35,4.84,0.05,0.0,20.09,,,,,89.46,85.18
2022-10-19,CVL,Complet - avec 1 rappel de 6 mois ou plus,1964.64,542.38,642.59,330.98,23.38,17.77,2.46,2.46,62.05,,,,,90.62,88.86
2022-10-25,GUA,Complet - avec 1 rappel entre 3 mois et 6 mois,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,,,,,59.53,39.08
2022-10-25,GUA,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,,,,,59.53,39.08
2022-10-25,GUA,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,59.53,39.08
2022-10-25,GUA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,59.53,39.08
2022-10-25,GUY,Complet entre 3 mois et 6 mois - sans rappel,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,,,,,81.29,100.0
2022-10-25,IDF,Non-vaccinés,2558.19,356.66,177.14,62.24,14.74,10.16,0.1,0.0,,,,,,85.68,83.66
2022-10-25,MAY,Complet - avec 1 rappel de moins de 3 mois,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,,,,,73.65,100.0
2022-10-25,NAQ,Primo dose récente,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,89.33,84.4
2022-10-25,PDL,Complet - avec 2 rappels de moins de 3 mois,250.16,57.0,47.87,25.94,1.29,1.25,0.0,0.0,4.42,,,,,88.87,87.77
2022-12-10,GUY,Complet - avec 2 rappels de 6 mois ou plus,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98,,,,,78.25,64.44
2022-12-10,PAC,Complet - avec 2 rappels entre 3 mois et 6 mois,604.8,109.08,117.78,52.67,9.79,8.14,1.05,1.0,6.24,,,,,89.59,86.82
2022-12-11,LRE,Complet de 6 mois ou plus - sans rappel,30.01,6.44,8.03,2.3,2.57,2.57,0.0,0.0,33.27,,,,,64.86,53.54
2022-12-11,NAQ,Primo dose efficace,18.03,7.24,5.34,3.15,1.07,0.07,0.0,0.0,0.92,,,,,89.31,83.36
2022-12-11,PAC,Complet - avec 2 rappels entre 3 mois et 6 mois,213.27,39.6,45.67,20.51,6.73,4.91,0.44,0.39,6.23,,,,,89.56,86.86
2022-12-11,PAC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,5.34,2.09,1.15,1.03,1.0,1.0,0.0,0.0,0.08,,,,,89.56,86.86
2022-12-11,PDL,Non-vaccinés,171.62,66.97,20.42,12.55,3.7,2.7,0.3,0.0,,,,,,90.53,86.56
2022-12-12,ARA,Primo dose récente,2.3,0.07,0.1,0.07,0.0,0.0,0.0,0.0,0.01,,,,,87.24,84.51
2022-12-12,BFC,Complet entre 3 mois et 6 mois - sans rappel,10.79,6.33,2.17,2.12,0.0,0.0,0.0,0.0,0.14,,,,,92.16,88.47
2022-12-12,BFC,Complet - avec 2 rappels de moins de 3 mois,397.06,82.15,53.24,33.5,2.6,2.32,0.0,0.0,4.27,,,,,92.16,88.47
2022-12-12,GUY,Complet de moins de 3 mois - sans rappel,0.19,0.19,0.0,0.0,0.2,0.2,0.0,0.0,0.49,,,,,78.65,63.41
2022-12-12,NAQ,Complet - avec 2 rappels entre 3 mois et 6 mois,1464.8,312.63,357.41,185.64,19.74,15.68,1.22,1.22,8.58,,,,,89.34,82.85
2022-12-12,NAQ,Complet - avec 2 rappels de 6 mois ou plus,733.42,166.68,196.23,98.46,11.85,9.72,2.19,2.19,3.91,,,,,89.34,82.85
2022-12-12,NAQ,Complet - avec 3 rappels entre 3 et 6 mois ou plus,16.5,2.26,6.83,1.17,1.11,1.11,0.0,0.0,0.09,,,,,89.34,82.85
2022-12-12,NOR,Complet - avec 2 rappels entre 3 mois et 6 mois,562.59,129.73,112.36,72.67,2.65,1.28,0.0,0.0,7.71,,,,,92.62,89.63
2022-12-12,PDL,Primo dose récente,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,90.54,86.52
2022-12-12,PDL,Complet de 6 mois ou plus - sans rappel,1165.0,638.96,367.92,272.19,6.26,5.0,2.0,2.0,20.24,,,,,90.54,86.52
2022-12-13,ARA,Complet - avec 2 rappels de moins de 3 mois,725.87,177.32,129.88,62.71,5.17,3.52,0.04,0.04,4.07,,,,,87.27,84.38
2022-12-13,CVL,Primo dose efficace,29.53,9.52,5.65,3.23,0.0,0.0,0.0,0.0,0.89,,,,,90.58,86.16
2022-12-13,GUA,Complet entre 3 mois et 6 mois - sans rappel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,,,,,50.32,48.68
2022-12-13,HDF,Complet - avec 3 rappels de moins de 3 mois,151.41,18.08,34.54,6.75,3.35,3.35,0.0,0.0,0.82,,,,,90.25,90.6
2022-12-13,IDF,Primo dose efficace,175.94,22.28,21.99,2.32,4.37,3.27,0.0,0.0,1.18,,,,,85.49,84.1
2022-12-13,IDF,Complet - avec 1 rappel entre 3 mois et 6 mois,206.0,36.42,26.03,7.84,1.14,1.0,1.19,1.0,1.36,,,,,85.49,84.1
2022-08-12,BRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,88.88,84.86
2022-08-12,COR,Primo dose efficace,3.95,1.28,1.47,1.2,0.22,0.0,0.0,0.0,1.44,,,,,80.44,68.63
2022-08-12,GES,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,90.03,85.05
2022-08-12,MAY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.76,0.02,0.25,0.02,0.0,0.0,0.0,0.0,0.49,,,,,62.62,66.74
2022-08-12,NAQ,Complet - avec 1 rappel entre 3 mois et 6 mois,156.36,47.91,36.71,25.07,0.54,0.24,0.2,0.0,4.18,,,,,88.02,84.86
2022-08-19,GES,Complet - avec 2 rappels de moins de 3 mois,455.54,95.39,74.12,38.68,0.76,0.5,0.0,0.0,6.95,,,,,90.03,84.63
2022-08-19,GUA,Primo dose récente,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,,,,,54.22,46.71
2022-08-19,LRE,Primo dose récente,0.39,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.03,,,,,57.86,58.85
2022-08-19,LRE,Complet entre 3 mois et 6 mois - sans rappel,7.94,3.99,3.87,3.25,0.0,0.0,0.16,0.16,1.36,,,,,57.86,58.85
2022-08-19,LRE,Complet - avec 1 rappel entre 3 mois et 6 mois,53.01,23.96,24.94,16.39,0.23,0.19,0.0,0.0,5.63,,,,,57.86,58.85
2022-08-19,LRE,Complet - avec 3 rappels de moins de 3 mois,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.03,,,,,57.86,58.85
2022-08-19,PDL,Complet - avec 1 rappel entre 3 mois et 6 mois,67.43,12.33,12.75,7.65,0.27,0.04,0.0,0.0,2.78,,,,,86.89,85.88
2022-08-20,BFC,Complet - avec 2 rappels entre 3 mois et 6 mois,142.36,16.19,10.08,4.2,0.73,0.09,0.0,0.0,3.43,,,,,90.9,90.2
2022-08-20,CVL,Complet - avec 2 rappels de moins de 3 mois,166.45,16.12,19.53,10.61,1.2,1.2,0.0,0.0,8.73,,,,,87.99,85.86
2022-08-20,HDF,Complet de moins de 3 mois - sans rappel,17.11,3.04,4.34,2.03,0.0,0.0,0.0,0.0,0.17,,,,,88.96,92.42
2022-08-20,LRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,57.84,57.31
2022-09-03,PAC,Complet - avec 1 rappel de 6 mois ou plus,2967.33,277.88,230.32,121.55,11.14,8.62,1.0,1.0,59.84,,,,,86.53,85.88
2022-09-03,PDL,Complet de moins de 3 mois - sans rappel,3.73,0.34,0.3,0.3,0.0,0.0,0.0,0.0,0.11,,,,,86.94,86.5
2022-09-04,BRE,Complet - avec 1 rappel entre 3 mois et 6 mois,7.22,1.41,0.18,0.14,0.37,0.25,0.0,0.0,1.27,,,,,88.58,85.56
2022-09-04,BRE,Complet - avec 2 rappels de moins de 3 mois,48.35,4.03,1.46,1.11,0.46,0.18,0.0,0.0,8.26,,,,,88.58,85.56
2022-09-04,GES,Complet - avec 2 rappels de moins de 3 mois,124.77,9.15,7.98,3.21,1.5,1.0,0.0,0.0,6.94,,,,,89.36,84.74
2022-09-04,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,94.08,9.81,4.92,1.23,1.25,1.0,0.0,0.0,3.38,,,,,89.36,84.74
2022-09-04,NAQ,Complet entre 3 mois et 6 mois - sans rappel,2.23,0.1,0.02,0.02,0.0,0.0,0.0,0.0,0.26,,,,,87.58,86.42
2022-09-04,NAQ,Complet - avec 2 rappels de moins de 3 mois,139.0,12.75,9.75,3.05,2.22,2.14,0.0,0.0,8.59,,,,,87.58,86.42
2022-09-11,BFC,Complet de moins de 3 mois - sans rappel,2.02,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,91.18,89.31
2022-09-11,NAQ,Non-vaccinés,210.58,43.67,21.88,8.37,4.61,2.54,0.0,0.0,,,,,,87.44,85.55
2022-09-11,NAQ,Complet - avec 1 rappel de 6 mois ou plus,625.27,43.99,35.25,9.64,10.21,8.29,0.64,0.64,62.92,,,,,87.44,85.55
2022-09-11,NOR,Non-vaccinés,144.29,29.73,21.34,11.91,1.91,1.29,0.0,0.0,,,,,,90.77,90.84
2022-09-11,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,11.65,1.05,0.11,0.0,0.6,0.2,0.0,0.0,1.18,,,,,90.77,90.84
2022-09-11,NOR,Complet - avec 1 rappel de 6 mois ou plus,455.16,56.39,43.81,24.1,2.93,1.69,0.0,0.0,64.96,,,,,90.77,90.84
2022-09-11,OCC,Complet - avec 3 rappels de moins de 3 mois,3.06,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.06,,,,,88.71,82.7
2022-09-11,PDL,Primo dose récente,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,87.46,86.59
2022-09-12,ARA,Non-vaccinés,1912.9,726.67,522.22,399.83,10.41,6.74,1.0,1.0,,,,,,84.68,84.39
2022-09-12,BFC,Primo dose récente,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.35,89.8
2022-09-12,BFC,Complet - avec 1 rappel de 6 mois ou plus,3166.17,701.3,561.55,417.11,8.22,6.6,0.6,0.0,63.13,,,,,91.35,89.8
2022-09-12,BFC,Complet - avec 2 rappels de 6 mois ou plus,40.45,3.36,6.39,2.1,1.2,1.2,0.09,0.0,0.62,,,,,91.35,89.8
2022-09-12,BRE,Complet - avec 2 rappels de moins de 3 mois,571.63,68.64,59.7,38.2,3.6,3.03,0.0,0.0,8.21,,,,,89.31,87.32
2022-09-12,CVL,Complet - avec 3 rappels de moins de 3 mois,5.69,0.09,1.03,0.03,0.0,0.0,0.0,0.0,0.09,,,,,89.35,84.94
2022-09-12,GES,Primo dose récente,4.02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,,,,,89.46,86.56
2022-09-12,GES,Complet - avec 1 rappel de 6 mois ou plus,7143.04,1948.1,1416.44,1026.19,12.6,10.33,3.82,3.29,64.49,,,,,89.46,86.56
2022-09-12,GUA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,57.64,48.68
2022-09-12,GUY,Primo dose efficace,2.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.04,,,,,73.45,81.97
2022-09-12,GUY,Complet de 6 mois ou plus - sans rappel,25.55,2.2,0.56,0.2,0.0,0.0,0.0,0.0,38.47,,,,,73.45,81.97
2022-09-12,MAR,Non-vaccinés,156.27,26.67,24.58,10.33,1.38,0.0,0.0,0.0,,,,,,40.49,34.74
2022-09-12,MAR,Complet de moins de 3 mois - sans rappel,0.66,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.59,,,,,40.49,34.74
2022-09-12,MAR,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,40.49,34.74
2022-09-12,MAY,Complet - avec 1 rappel entre 3 mois et 6 mois,5.28,0.12,0.06,0.0,0.0,0.0,0.0,0.0,5.27,,,,,46.58,57.39
2022-09-13,ARA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.07,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.01,,,,,84.72,84.26
2022-09-13,GUA,Complet - avec 2 rappels entre 3 mois et 6 mois,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,,,,,56.1,50.11
2022-09-13,HDF,Non-vaccinés,1319.9,408.59,296.72,176.48,4.27,2.18,1.0,1.0,,,,,,89.16,90.9
2022-09-13,HDF,Primo dose efficace,70.15,13.54,7.66,5.69,0.1,0.0,0.0,0.0,0.96,,,,,89.16,90.9
2022-09-14,ARA,Primo dose récente,3.1,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,84.91,84.94
2023-02-22,PAC,Primo dose efficace,46.31,3.81,3.14,2.0,1.0,1.0,0.0,0.0,1.37,,,,,77.86,86.72
2023-02-22,PDL,Complet - avec 1 rappel de 6 mois ou plus,623.89,121.28,33.93,20.63,0.42,0.0,0.0,0.0,56.57,,,,,79.67,89.52
2023-02-23,BFC,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,79.0,91.81
2023-02-23,BRE,Non-vaccinés,143.46,53.42,9.66,5.23,1.04,1.0,0.0,0.0,,,,,,84.41,84.65
2023-02-23,COR,Non-vaccinés,19.69,3.75,3.08,1.08,1.5,1.0,0.0,0.0,,,,,,73.09,59.43
2023-02-23,COR,Complet - avec 2 rappels entre 3 mois et 6 mois,6.26,3.08,0.28,0.08,0.0,0.0,0.0,0.0,2.3,,,,,73.09,59.43
2023-02-23,GES,Complet de 6 mois ou plus - sans rappel,378.25,111.81,36.29,23.5,5.21,3.34,2.0,2.0,20.62,,,,,84.19,81.93
2023-02-23,GES,Complet - avec 3 rappels de moins de 3 mois,119.45,25.36,12.68,6.88,0.78,0.19,0.0,0.0,2.66,,,,,84.19,81.93
2023-02-23,GUY,Complet - avec 2 rappels de moins de 3 mois,1.74,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.23,,,,,48.28,59.76
2023-02-23,GUY,Complet - avec 2 rappels de 6 mois ou plus,0.34,0.14,0.0,0.0,0.0,0.0,0.0,0.0,2.14,,,,,48.28,59.76
2023-02-23,HDF,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,76.11,89.01
2023-02-23,IDF,Complet - avec 1 rappel entre 3 mois et 6 mois,34.51,0.33,2.53,0.06,0.0,0.0,0.0,0.0,0.42,,,,,70.62,81.17
2023-02-23,LRE,Primo dose efficace,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,,,,,58.62,47.95
2023-02-23,LRE,Complet - avec 1 rappel de moins de 3 mois,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,,,,,58.62,47.95
2023-02-23,MAR,Complet - avec 1 rappel entre 3 mois et 6 mois,1.39,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.47,,,,,29.19,16.81
2023-02-23,MAY,Complet - avec 1 rappel de moins de 3 mois,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,,,,,40.24,
2023-02-23,OCC,Complet de moins de 3 mois - sans rappel,3.51,1.01,0.04,0.0,0.0,0.0,0.0,0.0,0.07,,,,,78.92,83.85
2023-02-23,PDL,Non-vaccinés,102.69,37.64,8.25,6.54,2.08,1.0,0.0,0.0,,,,,,79.36,89.52
2023-02-23,PDL,Complet - avec 3 rappels entre 3 et 6 mois ou plus,18.62,8.86,1.86,1.44,0.04,0.0,0.0,0.0,0.93,,,,,79.36,89.52
2023-02-24,ARA,Complet - avec 1 rappel de 6 mois ou plus,1958.16,323.74,83.6,46.52,3.88,3.0,1.0,1.0,56.6,,,,,74.28,87.55
2023-02-24,ARA,Complet - avec 2 rappels de moins de 3 mois,255.27,41.96,4.11,1.36,0.22,0.0,0.0,0.0,4.29,,,,,74.28,87.55
2023-02-24,ARA,Complet - avec 2 rappels entre 3 mois et 6 mois,274.53,35.12,9.14,6.31,3.34,3.25,0.0,0.0,3.89,,,,,74.28,87.55
2023-02-24,BRE,Complet - avec 2 rappels entre 3 mois et 6 mois,129.85,10.4,6.69,1.0,0.0,0.0,0.0,0.0,5.07,,,,,84.13,85.44
2023-02-24,HDF,Complet - avec 2 rappels de moins de 3 mois,176.18,14.8,6.69,1.31,2.0,2.0,0.0,0.0,4.15,,,,,75.84,89.77
2023-02-25,LRE,Complet - avec 3 rappels de moins de 3 mois,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,,,,,58.18,50.12
2023-02-25,NAQ,Primo dose récente,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,77.68,82.05
2023-02-25,NAQ,Complet - avec 3 rappels de moins de 3 mois,221.34,11.51,4.37,2.14,0.0,0.0,0.0,0.0,3.7,,,,,77.68,82.05
2023-02-25,OCC,Primo dose efficace,26.99,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.06,,,,,78.48,84.89
2023-02-25,PAC,Complet - avec 2 rappels entre 3 mois et 6 mois,187.44,9.25,2.23,0.0,0.0,0.0,0.0,0.0,3.07,,,,,77.84,88.36
2023-02-26,ARA,Complet entre 3 mois et 6 mois - sans rappel,1.14,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.08,,,,,73.97,87.07
2023-02-26,BFC,Complet - avec 1 rappel de 6 mois ou plus,256.32,38.66,8.62,2.0,1.25,1.0,1.0,1.0,56.96,,,,,78.37,90.7
2023-02-26,BFC,Complet - avec 3 rappels de moins de 3 mois,25.22,5.47,1.27,0.0,0.25,0.0,0.0,0.0,2.92,,,,,78.37,90.7
2023-02-26,BRE,Complet - avec 1 rappel entre 3 mois et 6 mois,1.1,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.35,,,,,84.14,85.15
2023-02-26,BRE,Complet - avec 2 rappels de moins de 3 mois,11.22,1.57,0.0,0.0,0.04,0.0,0.0,0.0,5.07,,,,,84.14,85.15
2023-02-26,GUA,Complet - avec 2 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,46.62,55.31
2023-02-26,GUY,Complet - avec 2 rappels de moins de 3 mois,1.09,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.21,,,,,46.7,74.63
2023-02-26,IDF,Non-vaccinés,340.24,45.07,21.23,4.31,5.75,2.74,0.0,0.0,,,,,,71.03,81.59
2023-02-26,IDF,Complet de moins de 3 mois - sans rappel,1.2,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.07,,,,,71.03,81.59
2023-02-26,LRE,Non-vaccinés,9.89,1.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,58.34,48.99
2023-02-26,LRE,Complet de 6 mois ou plus - sans rappel,3.99,0.8,0.0,0.0,0.0,0.0,0.0,0.0,33.48,,,,,58.34,48.99
2023-02-26,LRE,Complet - avec 1 rappel de 6 mois ou plus,17.79,4.27,0.0,0.0,0.0,0.0,0.0,0.0,58.48,,,,,58.34,48.99
2023-02-26,MAR,Non-vaccinés,3.72,0.17,0.17,0.17,0.0,0.0,0.0,0.0,,,,,,28.14,16.81
2023-02-26,MAY,Complet - avec 1 rappel de 6 mois ou plus,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76,,,,,40.24,
2023-02-26,NAQ,Complet de moins de 3 mois - sans rappel,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,,,,77.55,81.95
2023-02-26,NOR,Non-vaccinés,81.34,10.01,6.29,0.89,0.0,0.0,0.0,0.0,,,,,,81.65,88.59
2023-02-26,NOR,Primo dose efficace,0.89,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.86,,,,,81.65,88.59
2023-02-26,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,1.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.32,,,,,81.65,88.59
2023-02-26,NOR,Complet - avec 3 rappels de moins de 3 mois,30.04,3.3,2.32,0.0,0.0,0.0,0.0,0.0,3.34,,,,,81.65,88.59
2023-02-26,OCC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,18.23,5.06,1.04,0.0,0.0,0.0,0.0,0.0,0.85,,,,,78.57,85.05
2023-02-26,PAC,Primo dose efficace,26.3,1.31,0.12,0.09,0.0,0.0,0.0,0.0,1.37,,,,,77.85,88.18
2023-02-26,PDL,Complet - avec 2 rappels de 6 mois ou plus,73.5,14.14,2.0,0.72,0.21,0.0,0.0,0.0,7.55,,,,,78.73,89.37
2023-02-27,ARA,Primo dose efficace,46.9,7.37,1.2,0.0,0.0,0.0,0.0,0.0,0.89,,,,,74.01,87.1
2023-02-27,BFC,Non-vaccinés,338.31,50.04,9.61,5.51,1.0,1.0,1.0,1.0,,,,,,77.92,91.37
2023-02-27,BFC,Complet - avec 2 rappels entre 3 mois et 6 mois,230.2,13.51,7.37,4.0,0.0,0.0,0.0,0.0,4.31,,,,,77.92,91.37
2023-02-27,COR,Complet - avec 1 rappel entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,,,,69.95,57.18
2023-02-27,COR,Complet - avec 3 rappels de moins de 3 mois,9.61,0.47,0.02,0.02,0.0,0.0,0.0,0.0,1.78,,,,,69.95,57.18
2023-02-27,CVL,Complet - avec 1 rappel entre 3 mois et 6 mois,5.71,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.35,,,,,81.47,91.12
2023-02-27,CVL,Complet - avec 3 rappels de moins de 3 mois,104.65,8.68,6.37,4.25,0.09,0.05,0.0,0.0,3.95,,,,,81.47,91.12
2023-02-27,GES,Complet - avec 2 rappels de moins de 3 mois,373.38,35.04,16.25,6.39,1.18,1.0,0.0,0.0,3.9,,,,,84.18,82.57
2023-02-27,GUA,Complet entre 3 mois et 6 mois - sans rappel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,,,,,46.19,55.31
2023-02-27,IDF,Non-vaccinés,1196.12,98.26,61.8,15.36,7.37,4.62,1.29,0.29,,,,,,71.28,81.19
2023-02-27,LRE,Complet entre 3 mois et 6 mois - sans rappel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,,,,,60.15,50.14
2023-02-27,MAR,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,29.8,16.81
2023-02-27,MAY,Complet - avec 1 rappel de moins de 3 mois,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,,,,,40.24,
2023-02-27,NAQ,Complet - avec 2 rappels de moins de 3 mois,409.19,16.49,7.78,5.33,0.06,0.06,1.0,1.0,4.9,,,,,77.21,82.32
2023-02-27,NAQ,Complet - avec 2 rappels de 6 mois ou plus,819.0,62.18,20.48,10.61,3.18,3.18,0.92,0.0,8.43,,,,,77.21,82.32
2023-02-27,PAC,Complet - avec 2 rappels de 6 mois ou plus,769.37,42.26,28.23,8.31,3.9,3.5,0.0,0.0,7.05,,,,,77.48,87.87
2023-02-27,PDL,Non-vaccinés,150.26,24.61,3.17,2.37,1.24,1.24,0.0,0.0,,,,,,78.8,89.71
2023-02-27,PDL,Primo dose efficace,10.2,1.3,0.23,0.23,0.24,0.24,0.0,0.0,0.81,,,,,78.8,89.71
2023-02-27,PDL,Complet - avec 2 rappels de 6 mois ou plus,286.34,20.87,10.02,5.05,2.48,2.48,0.0,0.0,7.55,,,,,78.8,89.71
2023-02-28,ARA,Complet de moins de 3 mois - sans rappel,4.44,1.16,0.05,0.05,0.0,0.0,0.0,0.0,0.05,,,,,74.13,86.53
2023-02-28,BFC,Primo dose récente,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,77.66,91.25
2023-02-28,BFC,Primo dose efficace,13.99,2.37,0.0,0.0,0.04,0.0,0.0,0.0,0.89,,,,,77.66,91.25
2023-02-28,COR,Complet entre 3 mois et 6 mois - sans rappel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,,,,,69.45,57.18
2023-02-28,COR,Complet de 6 mois ou plus - sans rappel,37.42,4.22,2.36,0.22,0.0,0.0,0.0,0.0,23.45,,,,,69.45,57.18
2023-02-28,COR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,3.98,1.11,1.25,0.11,0.0,0.0,0.0,0.0,0.71,,,,,69.45,57.18
2023-02-28,CVL,Complet - avec 2 rappels de moins de 3 mois,100.66,7.21,4.4,0.0,1.19,1.0,0.0,0.0,4.64,,,,,81.8,91.82
2023-02-28,GES,Complet de 6 mois ou plus - sans rappel,572.94,141.38,41.23,20.27,2.43,1.23,0.0,0.0,20.62,,,,,84.07,82.73
2023-02-28,GES,Complet - avec 1 rappel de moins de 3 mois,20.57,4.24,1.08,1.08,0.0,0.0,0.0,0.0,0.26,,,,,84.07,82.73
2023-02-28,HDF,Complet - avec 2 rappels de moins de 3 mois,277.26,16.36,12.77,3.31,0.0,0.0,1.0,1.0,4.03,,,,,74.98,89.81
2023-02-28,LRE,Complet de 6 mois ou plus - sans rappel,34.62,17.57,5.99,3.92,0.3,0.0,0.0,0.0,33.48,,,,,59.84,54.0
2023-02-28,LRE,Complet - avec 2 rappels entre 3 mois et 6 mois,0.38,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.49,,,,,59.84,54.0
2023-02-28,MAR,Complet - avec 2 rappels entre 3 mois et 6 mois,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,,,,,31.61,16.81
2023-02-28,MAY,Complet - avec 1 rappel de 6 mois ou plus,10.45,0.33,0.0,0.0,0.0,0.0,0.0,0.0,43.77,,,,,40.24,
2023-02-28,MAY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,,,,,40.24,
2023-02-28,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,13.69,1.0,1.11,0.0,0.0,0.0,0.0,0.0,0.32,,,,,81.41,87.95
2023-03-01,ARA,Complet de 6 mois ou plus - sans rappel,773.02,99.81,27.65,13.46,3.79,2.0,0.0,0.0,23.21,,,,,75.18,86.46
2023-03-01,CVL,Complet de moins de 3 mois - sans rappel,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,,,,82.29,92.2
2023-03-01,GUY,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,,,,,42.87,66.23
2023-03-01,IDF,Complet - avec 3 rappels de moins de 3 mois,245.88,18.62,24.63,5.36,4.19,3.75,0.02,0.0,2.63,,,,,72.6,82.0
